id,source_id,source_name,title,content,published_at
387,reuters,Reuters,At least 8 killed in central Mali as bus hits landmine,BAMAKO (Reuters) - At least eight people were killed in Mali when a makeshift bomb exploded under a passenger bus travelling in the violence-plagued central region of Mopti  the bus company said on Tuesday.   The vehicle hit the landmine while carrying 60 pas… [+1063 chars],2019-09-03T15:44:40Z
391,abc-news,ABC News,Remains of 20 victims recovered in California boat fire  police say,The remains of 20 victims were recovered after a 75-foot commercial diving boat caught fire early Monday morning off Santa Cruz Island  California  police announced on Tuesday.  Interested in California Boat Fire?  Add California Boat Fire as an interest to s… [+626 chars],2019-09-03T17:14:29Z
395,reuters,Reuters,Hong Kong leader says she never discussed resigning with Beijing,HONG KONG (Reuters) - Hong Kong leader Carrie Lam said on Tuesday she had never asked the Chinese government to let her resign to end the Chinese-ruled city’s political crisis  responding to a Reuters report about a recording of her saying she would step down… [+6045 chars],2019-09-03T17:40:06Z
399,newsweek,Newsweek,Russian Kindergarten Inspection Uncovers High Levels of Radioactive Gas,A kindergarten in Siberia has been closed down temporarily by local authorities after high levels of the radioactive gas radon were detected there.  A court in the coal-mining town of Mariinsk  in the Kemerovo region  ruled that the Number 9 kindergarten  Aly… [+2613 chars],2019-09-03T16:26:43Z
403,bbc-news,BBC News,Human trafficking trial: Woman and sister 'sold to two men',Image caption   The High Court in Glasgow heard that the woman and her sister were sold to two Pakistani men  A woman has told a trafficking trial that she was sold to a man after being brought to Scotland from Slovakia.  The 25-year-old said she and her sist… [+2180 chars],2019-09-03T14:00:24Z
407,reuters,Reuters,U.S. Treasury yields drop  stocks slide on weak factory data  tariffs,NEW YORK (Reuters) - Benchmark 10-year U.S. Treasury yields fell to their lowest level since July 2016 on Tuesday  and all three major U.S. stock indexes were in the red amid heightened trade worries and a contraction in U.S. factory production.   European sh… [+3464 chars],2019-09-03T17:59:39Z
411,abc-news,ABC News,The Latest: Italy: 5-Stars vote to enter new coalition,The Latest on Italy's efforts to form a new government (all times local):  7:35 p.m.  The leader of Italy's populist 5-Star Movement says an overwhelming majority of its activists have voted online in favor of forming a coalition government with the Democrati… [+1277 chars],2019-09-03T17:46:29Z
415,abc-news,ABC News,Va. School board files appeal to defend transgender policy,A Virginia school board has filed a federal appeal to defend its transgender bathroom ban.  The Gloucester County School Board's appeal appeared Tuesday on the docket for the 4th U.S. Circuit Court of Appeals in Richmond. Briefs containing legal arguments wil… [+562 chars],2019-09-03T15:52:08Z
419,reuters,Reuters,Full U.S. pullout from Afghanistan could ignite 'total civil war' - ex-U.S. envoys,WASHINGTON (Reuters) - Nine former U.S. ambassadors on Tuesday warned that Afghanistan could collapse in a “total civil war” if President Donald Trump withdraws all U.S. forces before the Kabul government and the Taliban conclude a peace settlement.   “A majo… [+2457 chars],2019-09-03T16:20:13Z
423,cbs-news,CBS News,Mike Pence defends staying at Trump property in Doonbeg  Ireland,,2019-09-03T17:20:36Z
427,cnn,CNN,Khalid felt helpless after the El Paso shooting. So he raised $500 000 with a benefit concert,,2019-09-03T14:16:44Z
431,bbc-news,BBC News,BBC's secret World War Two activities revealed,,2019-09-03T16:44:18Z
435,the-new-york-times,The New York Times,She’s a Protester  He’s a Police Officer: In Hong Kong  Spouses Spar Too,1 U.S.  Paul Manaforts Trail of Scandals,2019-09-03T08:58:28Z
439,cnn,CNN,New York City measles outbreak has ended  health officials say,(CNN)A massive measles outbreak that spread across parts of Brooklyn since October has ended  New York City health officials announced Tuesday. This marks the end of the largest measles outbreak New York City has seen in nearly three decades.  Measles outbrea… [+3854 chars],2019-09-03T17:57:21Z
443,reuters,Reuters,Germany  land of the car  develops taste for electric cargo bikes,BERLIN (Reuters) - Think tricycles for the age of global warming: A rising number of environmentally conscious Germans are buying electric cargo bikes  which last year outsold electric cars in a country known for its love of the combustion engine.   Climate c… [+1778 chars],2019-09-03T17:03:29Z
447,the-new-york-times,The New York Times,Around the World With Mao Zedong,For the century before the Communists takeover  China had been bullied by foreign powers  laid low by invasion and humiliated. Under Mao  Chinas borders became secure for the first time in generations  it had a formidable military that fought American forces … [+3200 chars],2019-09-03T09:00:08Z
451,the-irish-times,The Irish Times,‘Disco outside the Dáil’ protest against Pence visit,A Disco outside the Dáil organised in protest against the visit of US vice-president Mike Pence drew a crowd to Kildare Street this afternoon.  Protesters led by Amnesty International waved rainbow flags  wore Mike Pence masks and danced to music by YMCA and … [+3182 chars],2019-09-03T17:11:27Z
455,the-irish-times,The Irish Times,Huw Jones and Rory Hutchinson left out of Scotland’s World Cup squad,Huw Jones is the big-name omission from Scotlands World Cup squad  while rookie centre Rory Hutchinson has also missed out on a place in Gregor Townsends selection.  Stuart McInally has been picked to captain the side ahead of former skippers Greig Laidlaw an… [+3064 chars],2019-09-03T14:24:38Z
459,business-insider,Business Insider,Here's how legacy insurers can win back customers from insurtechs,Insurtech funding has been on the rise over the last few years  increasing from $2.22 billion throughout 2017 to $4.15 billion in 2018. In the first two quarters of 2019  insurtechs already secured $2.86 billion  indicating that it could be another record-bre… [+4018 chars],2019-09-03T13:12:00Z
463,al-jazeera-english,Al Jazeera English,US  France  Britain may be complicit in Yemen war crimes: UN,The United States  United Kingdom and France may be complicit in war crimes in Yemen by arming and providing intelligence and logistics support to a Saudi-led coalition that starves civilians as a war tactic  the United Nations has said.  A UN panel announced… [+3892 chars],2019-09-03T11:35:42Z
467,the-wall-street-journal,The Wall Street Journal,Trump Warns China Not to Stall Talks,WASHINGTONPresident Trump said he would redouble his pressure on China if he wins a second term  warning Beijing not to stall trade negotiations until after the 2020 U.S. election and vowing to stick with his go-it-alone approach to the discussions.  [T]hink … [+113 chars],2019-09-03T15:57:00Z
471,bbc-news,BBC News,Driver killed in collision with lorry on A90 at Careston,A 24-year-old man has died after his car was involved in a collision with a lorry on the A90 in Angus.  The incident happened at about 09:15 on the Dundee to Aberdeen road  north of the Careston junction.  Officers said the driver of the lorry was uninjured a… [+273 chars],2019-09-03T15:20:23Z
475,cnn,CNN,Almost 100 dogs had nowhere to go during Hurricane Dorian. A woman in Nassau took all of them in herself,,2019-09-03T13:40:36Z
479,bbc-news,BBC News,Teenager 'blind' from living off crisps and chips,Image copyrightGetty Images  Experts are warning about the risks of extreme fussy eating after a teenager developed permanent sight loss after living on a diet of chips and crisps.   Eye doctors in Bristol cared for the 17-year-old after his vision had deteri… [+4010 chars],2019-09-03T00:58:01Z
483,al-jazeera-english,Al Jazeera English,Who is John Bercow? The speaker in the eye of the Brexit storm,London  UK - As Britain's strained politics enter a critical phase with the clock ticking down to the country's departure from the European Union without a deal  a key actor in the Brexit drama has taken centre stage.  All eyes are on parliamentary speaker Jo… [+6148 chars],2019-09-03T13:49:47Z
487,the-irish-times,The Irish Times,Bank of Ireland pulls bond sale amid Brexit jitters,Bank of Ireland pulled a planned sale of 300 million of junior bonds on Tuesday afternoon  disappointed by the level of demand for the debt as potential investors were rattled by speculation over Brexit amid another day of heightened political drama in the UK… [+2924 chars],2019-09-03T12:23:57Z
491,business-insider,Business Insider,2 things to do today if you want to retire in 10 years  according to a man who retired at 52,While the key to making retirement saving easy is to start early  sometimes retirement just creeps up on you. Before you know it  you're only 10 years out.    Dirk Cotton retired from a job as an engineer and executive at AOL in 2005 at 52 and lives in Chapel… [+2236 chars],2019-09-03T15:00:32Z
495,business-insider,Business Insider,15 celebrity-owned liquor brands  ranked by the price of a bottle,What do George Clooney  David Beckham  Ryan Reynolds  and Angelina Jolie have in common — apart from being incredibly famous?    They're all making money from your liquor cabinet.    The number of celebrity liquor brands has gone through the roof in recent ye… [+775 chars],2019-09-03T16:21:00Z
499,cnn,CNN,Brexit rebels given a chance to seize Parliament's agenda,(CNN)Boris Johnson was dealt twin blows on Tuesday evening when a dramatic resignation cost him his razor-thin majority in Parliament and rebel lawmakers cleared the first hurdle in their plot to block to the Prime Minister's Brexit plans.   Members of Parlia… [+2148 chars],2019-09-03T17:52:10Z
503,cnn,CNN,These satellite images show Grand Bahama before and after Dorian's wrath,By Meg Wagner and Artemis Moshtaghian  CNN  Updated 10:24 AM ET  Tue September 3  2019  Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.  (CNN)A striking satellite image of Grand Bahama Island shows vast areas of the i… [+405 chars],2019-09-03T14:24:48Z
